text,label
आज सम्म को सबै भन्दा  दमदार प्रस्तुति आज को लाग्यो मलाइ त,1
रमाइलो पनि,1
धन्यवाद अरु सहयोग गर्ने सहयोगि मन हरु लाई,1
बधाई छ रबि लामीछाने सर लाई सफलताको अग्रिम शुभकामना smiling_face_with_hearteyessmiling_face_with_hearteyesयो भिउस त सबभन्दा धेरै जाने छ हेर्नुस अझै,1
सदा बहार तीन करोड जनताले मन पराउने ब्याक्ति राजेश हमाल रबि लामिछाने कुलमान घिसिङ रमेश प्रसाईं अपिल त्रिपाठि लगाएत धेरै छन जय नेपाल जय नेपाली,1
रवि सर लाई सलाम छ नमस्कार राजेस दाइ लाई पनि  मपनि सहयोग गर्न सकु थोरै धेरै जति भय पनि समाजिक कामको लागि धन्यवाद,1
रमेस प्रसाइ दाई लाइ पनि बोलाऊनु पर्यो यो कार्यक्रममा,2
अब रमेश प्रसाईं  लाई नि ल्याउनु पर्यो है kbc jiu,2
जहाँ छन बुद्दका आँखा रबि सरले गाएको मन पराउने जति यता हाजिर httpsyoutube0jnskmltzra यो बिहेको भिडियो click n subscribe plz,1
रबि सर को गायनी पनि उत्तिकै उत्कृष्ट रहेछ,1
रवि लामिछाने करोड जितेको हेर्ने चाहाने को को हुनुहुन्छ,1
हाजिर गरौ raised_handraised_handraised_handraised_handraised_hand,1
वाउ वाउ गित पनि उतिकै राम्राे खेल्पनि उतिकै राम्राे खेल्नु भकाेछ रबि सर हजुरले,1
सलूट छ आदहरणीय सर रबी लामीछाने जीयू  हजूको कार्य लाई सलूट छ धन्यवाद,1
दुई अलगअलग क्षेत्रका महान हस्तिहरुको यो बेजोड सङ्गम अत्यन्त  रोचक लाग्यो ,1
रबि दाइ हीरासत बत छुते पछि फेरि हेर्न आय म रबि दाइ हाइ हाइ सर्करि चोर सबै देस छोद,1
जति रकम जितेपनी बधाई छ रबि सर लाई heart_with_ribbon,1
राम्रो कामको सुरुवात,1
रबि लामिछाने को फ्यान सबै मिलेर यो video मा 100k like पुराउन पर्छ like गर्नुहोस,2
यहि बाट थाहा हुन्छ रबि जि काे फ्यन कति छन अाज सम्मा नबजेकाे तालि अाज बज्दै छ,1
रबि दाइ को राम्रो गित गाउने स्वर रहेछ आजसम्म कै राम्रो एपिसोड लाग्यो,1
ww ow आज रबि सर को हेर्न पाईने भयो रबि दाईलाई मन पराउने साथिले यता हाजिर हुनुस ल,1
अति रामराे शवर गाना चै अतिनै मन परयाे बधाई छ रबि सर,1
अस्ति भखर बिहे गरेर पति हुनुभएको आज पनि पति बन्न आइपुग्नु भयोशुभकामना,1
उच्च सम्मान छ दिनदुखिको पत्रकार रबि सरलाइ,1
हामी सारा नेपाली जनता ले गर्व गर्ने एउटै मात्र कुरा बाकी छ त्यो हो रबि लामिछाने  rabi is always great ,1
धेरै  राम्रो  पो्रोग्राम  दाई folded_handsthumbs_upthumbs_upthumbs_upthumbs_upthumbs_upheart_suitheart_suitheart_suit,1
कति महान हुनुहुन्छ रबि दाइ तपाईं ,1
महानायक राजेश हमाल र महा पत्रकार रवि लामेछने लाई म गोपाल टमटाको तर्फ वाट सलाम छ साथै जय नेपाल,1
को बन्छ करोडपतिमा सर्वाधिक हेरिएको एपिसोड folded_handslight_skin_tone,2
सजिलो प्रस्नमा अड्किनु भयो तर ठिकै छ बधाई तथा शुभकामना,1
धमला ले यो प्रोग्राम हेर्नू पर्ने अनि प्रेसको राष्टिय अध्यक्ष भन्ने किसोर कता गयो त्यसले पनि यो प्रोग्राम हेर्नू पर्ने अनि थाहा हुन्थ्यो तिनिह रु लाई रवि अाजको होइन जमाना देखिनै जनता मा समर्पित थिए भनेर,1
रबि सर मजदुर सोसण गर्नेलाइ पनि पर्दा फास गर्नु पर्छ नेपालमा ,1
कारबाही पनि,0
रबि हजुरको यो महान् बिचार लाई सलुट गर्दछुहजुर लाई रास्कोटको प्रेसरले लास्टै पिरलो ठिक छ यो नि राम्रो रकम होहार्दिक बधाईरमेश प्रसाईं जि पिर नगर्नु होलाअब रमेश प्रसाईं हट सिटमा हेर्ने मन छ,1
रबिदाई हजुरले एक  चाेटी हामिले जनताले देश प्रधानमन्त्री भएकाे हेर्ने चाहान्छौ,2
रबि जि तपाईं ले गरेको काम देखदा जो कोहिलाइ पनि सहयोग को भावना जागेर आउँछ,1
साचिकै रबीन लामीछानेले रबी पर्साईलाई फोन लगाउदा मेरो आँखा नै रसायो,0
सुरुमा त रबि दाइ र निकिता भाउजू लाई वैवाहिक दाम्पत्य जीवन को लागि धेरै धेरै शुभकामना party_popperconfetti_ballrosedeciduous_tree  छ आज हजुर को बन्छ करोडपति मा आउनु भएको छ आशा छ उत्कृष्ट खेल्नु हुन्छ र करोडौं को रकम जित्नु हुन्छ जे होस रमाइलो र विशेष हुने वाला छ यो इपिसोड त्यसैले best of luck rabi dai भन्न चाहे thumbs_upfolded_handsred_heartred_heart,1
सलाम छ रबि भाइ जुन सुकै छेत्रमा पनि अबल,1
रवि दाई तपाईंलाई मुरी मुरी धन्यवाद छ  तपाईं नेपाली जन्ता हरु को हित  को लागि माहान काम गदैं हुनुहुन्छ सलाम देश का सपुत रवि दाई लाई देश लाई तपाईं जस्तै मान्छे को आवश्यक छ  जय रवि दाई जय नेपाल,1
रियल हिरो रवि दाई र महानायक राजेश दाईको फ्यानहरू कोको छम trending 1 मा लेऊनु परो है साथी हो सस्क्राईब गर्नुहोला ल,1
red_heartdown_arrow            नत्र पाप लाग्छ नी down_arrowred_heartred_heart,0
अब रमेश प्रसाईं लाई बोलाउनु पर्यो राजेश सर,2
माहानायक ज्यु अर्को सिजन सुरु गर्न पर्यो  kbc,2
नेपाल को प्रधान मंत्री रबी दाई लाई सलाम,1
आजको episode skip नगरी हेर्ने म मात्र हैन होलानि,2
अब कुनै एक एपीसोडमा रमेश प्रसाई लाई पनी निम्तो गर्नु पर्यो kbc मा rajesh sir,2
राम्रो मान्छे लाइ जहा पनि सम्मान,1
सारै मजा आयो program हेर्न,1
नमस्कार धेरै धेरै धनियबाद सपुण टिमलाई सधै सफलता काे कामना ,1
खोइ कहाँ रहेछ र सरकार जुन जोगि अाए नि कानै चिरिएको धन्य रविजी,0
यो भिडियो हेरेर dislike गर्ने मनुवा भष्ट्रचारीको समर्थक हो भन्न मन लाग्यो,0
सायद वाहाहरु नै होला यार बिना attitude को महान व्याक्तीहरु,1
रवि जीशत प्रतिशत सहि निर्णय लिनु भयो तपाईंलेधेरै खुशी लाग्यो है ,1
भोलि बिहान उठ्दा  sure trending मा ,2
सलाम् छ रबि सर,1
नेपाली no1 हिरो rabilamichhane dai लय माया गर्ने yeta हाजिर गरम त smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,1
ravi sir  जस्तो ब्याक्ति लाइत रातै पिरै गराउने  कस्तो जन्म भयो यो के बि सि नेपाल र राजेस हमाल,1
करोड  जितेर जाने सर लाई सलाम  छ पृयन्का र आयुस्मान लाइ बेकार छ ,1
रबिजी राम्रो गायक पनि हुनुहुदोरहेछ भन्ने कुरा आज मात्र थाहा भयो खुशी लाग्यो,1
अाहा कति राम्रो हजुर काे गित रबि सर काे  साेर सारै राम्रो हजुर लाई धन्यवाद छ सर,1
रबि दाईले खेल्नु भएको भुमिका निकै राम्रो छराजेश दाईको over acting भयोसबै kaun banega crorepati को जस्ताको त्सतै छ केहि त परिबर्तन गर्नुपर्छ,1
कुबेत बाट कसरी खेल्ने हाेला बताईदिनु भए आभारी हुने थिए,2
नेपाल को ठगी घुस्खोरी हरु लाई जेल हाल्ने मात्र हैन एक असल स्वोर को धनी गायक पनि  हुनु हुदो रछ रबि सर ,1
रबि सरको हिजोको यो कार्यक्रम हेर्दाहेर्दै सब्जी बनाउन लाको मेरो तरकारी नै जल्योrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
यसरी तरकारी जलाइ जलाइ ककल्ले हेर्नुभो,2
मलाई थाहा छkbc को भिडियो हरु मध्य यो episode मा सबैभन्दा बदि views बढ्नेछ जय रबि लामिछाने जय राजेश हमाल्raised_hand_with_fingers_splayed,1
अब रमेश प्रसाइ दाइलाइ पनि को बन्छ करोडपतिमा  invite गर्नुपर्यो,2
रबि दाइ आज कति नर्भस देखिनु भाकोतेस्तो निडर मान्छेलाई पनि हट सिटले आज नर्भस बनाई दियोslightly_smiling_face,0
लकडाउन को भरपुर मज्जा यो कार्यक्रम दोराइ दोराइ हेरियो,1
अब रमेश प्रसाईं दाइ लाई पनि ल्याउनु पर्छ भन्ने को को हुनुहुन्छ ,2
रबि दादा र निकिता पौडेल भाउजुलाइ दाम्पत्य जीवनको शुभकामना,1
सधै भरि खुसि रहनु होला दाजु भाउजु ,1
शुभकामना दिनुहोस र rp babu official लाइ पनि भिजिट गरिदिनु होला है,1
अबको पालो रमेश प्रसाईको भन्ने जति यता हाजिर गरुम त raising_handsraising_hands,2
रबि दाइ लाई जय नेपाल छ,1
धेरै भन्दा धेरै  खुसी लाग्यो हाम्रो देश नेपाल अामा को सपूत छोरा रबि सर अनि राजेस सर  एकैठाउँमा  देखेदा,1
सहि सहि परसन दिदै जानू रबि सर ऐहि सुभकामना,1
एउटा एपिसोड रमेश प्रसाईं लाई पनि मौका दिनुभए बेश हुनेछ ,1
रबि खुशी हुनुभयो,1
नेपालीको मन मुटु रवि सर,1
जय रबि जि,1
रबि राग भएर हुनुहुन्छ सलाम छ हजुर लाई,1
रबि लामिछाने दादा लाइ अन्तिम शुभकामना दिनुहोस smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes करोड पति बन्नको लागि,1
यो समृद्धिको सगुनको लिफा भित्र के हुँन्छ भनेर जान्न चहाने म मात्रै छु कि अरु पनि हुनुन्छsmiling_face_with_open_mouth__smiling_eyessmiling_face_with_open_mouth__smiling_eyessmiling_face_with_open_mouth__smiling_eyes,2
प्रचण्ड र ओली जस्ताहरु त पहिलो प्रश्नमै फालिन्छन् face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
अति राम्रो छ है दुबई लाई सलाम छ मेरो,1
राजेशहमाल माहानायक दाई लाई आफैलाई को बन्छ करोडपती मा खेलायो भने सायद माहानायक दाईले त सिधै करोडपति जित्नुहुन्छ होला हरेक उत्तरको बारे बर्णनन गर्न सक्नु हुन्छ जय राजेश हमाल,1
अब धुर्मुस सुन्तलि लाइ लेराउन पर्यो को बन्छ कर्ड्पति मा,1
भिडियो हेर्दै comment पढ्नेहरू एता हाजिर गरुम तsmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,1
वास्तवमा रबि लामिछाने ले गाएको गित कोको लाइ मन पर्यो  ,1
मलाइ त बबाल लाग्यो है,1
रबि दाई nervous भएको first time देखेको भन्ने yetta ,2
धेरै दिनको प्रतीक्षा पछि बल्लपूरा  भयो,2
अब भनेरमेसप्रसाईं दाजुलाइपनि बोलाउनु पर्यो,2
रबि लामिछाने र राजेशहमाल दुवैजनालाई सलामछनेपाल र नेपालीले तपाईहरुबाट धेरैअाशा राखेकाे छ जयनेपाल,1
रबि दाजुले अस्ति टमाटर किनेको पैसा उठाउनु भको मा बधाई छ मलाई नि अलिकति सापटी दिनु हुन्थ्यो कि टमाटर को चट्नि नखको धेरै भथ्योface_with_tears_of_joyface_with_tears_of_joy,1
१० मिनेटमा करोडपति हुनु भनदा रोडपति नै ठिक छु,1
राजेस दाईले जहिल्यै पनि दिमाग घरमा राखेर आको छु भन्नू हुन्छ दाईको दिमाग नै भाउजू होकि के हो rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingface_savouring_delicious_foodface_savouring_delicious_foodface_savouring_delicious_food,0
रबि सरको फ्यानहरु यता हाजिर हौ smiling_face_with_smiling_eyes,1
रवि दाइ ले गाउदा तthe voie of nepal हेरेको जस्तो फिल भयो,2
face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy टाइम तोकेको छैन हाहाहाहा कस्तो प्रोगराम,2
जातीय विभेदको सिकार चन्द्र कामी  किसानले कहिले पाउने मल  sidhakura  rabi lamichhane  ep 35,0
जातीय विभेदको सिकार चन्द्र कामी  किसानले कहिले पाउने मल  sidhakura  rabi lamichhane  ep 35,0
बेपत्ता भएको १८ वर्षपछि भेटिएका बाबु भन्छन् मेरी छोरी होइन  ,0
स्वास्थ्यका लागि औषधि होइन आवश्यक छ भान्सा परिवर्तन  tamasoma jyotirgamaya  ap1hd,1
विद्यार्थीलाई नांगै पार्ने र फोटो खिच्ने शिक्षक mbbs को शुल्कमा कलेजको मनपरी sidhakura  ep 36,0
primehd  माओवादीको बन्दसत्रमा ऋषि धमलाको प्रवेशपछि खैलाबैला,0
घरबेटी ठेकेदारलाई कारबाही हुने देशभरका सडक कहिले सुध्रिने   lal mohar  ep 12,0
भीम रावलको खुलासा  एमाले छोडेर नयाँ दल खोल्ने एमसीसी पढ्न देउवालाई आग्रह पारित गरे दुर्घटना,0
wow रबि सर यो बुलन्द यथार्थ आवाज का लागि मेरो उच्च सम्मान छ,1
रबि सर को 7 मिनेट 33 सेकेन्ड सम्म को  कडा प्रहार  क कस्ले मन पर्यो,1
तपाईंको कार्यक्रम अहिलेसम्म नछुटाउने मान्छे हु म तपाईंको बोली बोली म दम छ परेको बेला ज्यान पनि दिन तयार हो है सर,1
७३५ मिनेटको भासण क्या दम्दार छ रबि सरको तपाईं बन्न पर्यो सर अब प्रधानमन्त्री,1
चन्द्र कामी को घटना लाई सामान्य जस्तो रूपमा लिएको देखियो सहायक जिल्ला प्रमुखले भन्ने कुरा त्यही हो सबैको मिले मतो भइसकेको रैछ घट्ना राजनीतिकरण भइसकेको रैछ भन्ने बुझियो ,1
बुलन्द आवाजको लागि हजुरलाइ उच्च सम्मान छ जय रबि दाइ ,1
रोल्पा बक्सियोस कि मलाई रुकुम बक्सियोस,2
ज्यानै चढाईदिन्छु रबी सर हुकुम बक्सियोस,2
सर्वहारा जनताको साथ मा रवि लामिछानेउच्च सम्मान छ हजुर प्रति सधैं नेपाली हरु साथ छ ,1
रवि सर कार्यक्रम प्रस्तुत गर्न आउने शैली कुनै बलिवडको हिरो भन्दा कम देखिनु हुदैन है,0
एक्दमै राम्रो कार्यक्रम रबि सरको ,1
बुलन्द आवाज उठाउनु भएकोमा मनै देखि रबि सर लाई उच्च सम्मान छ,1
गरीब जनताका  सहारा आदरणीय रबी लामिछाने दाईको सपोर्टर को को छम,0
जब सम्म संसद हरू मन्त्री प्रधानमन्त्री हुन पाउने व्यवस्था अन्त्ये हुँदैन यस्तै हुन्छ नेपाल मा  अब को बिकल्प right to reject अनी right to recall र जनता बाट प्रतक्ष्य निर्वाचित कार्यकारी प्रणाली बाहेक अर्को कुनै विकल्प छैन  जय नेपाल ,0
सुभम छेत्री गाउँले,2
हार्दिक नमन रबि सर्,1
किसानले समयमानै मोल पाउने भैदेको भा किना हरेक सामान ईन्डियानको मुख ताक्नु पर्यो,1
मेरो समर्थन राजेन्द्र लिङदेल लाई अनि हजुर को नि,1
कति खुसिलाग छ बि भाइ काे अवाज सुनदा,1
वा रबि दा हजुरको यो साहासी लाई सलाम छ ,1
घटनाको सबै ढाछोप गर्न खोजिरहेको छन्  चन्द्र कामीलाई छिटो भन्दा छिटो सार्वजनिक गर सरकार,1
हाम्रो नेतामन्त्री हरु कुर्सी तानातान गर्दै ब्यस्त छन् अनि कसरी हुन्छ त हाम्रो देशमा बिकास,0
देशमा सच्चा अभिभावकको अभावको कारण हरेक क्षेत्रमा छाडातन्त्र मात्र चलिरहेको छ कोहीसंग कोही टेडदैनन्,0
सुरुवात नै दमदार रवि दाईको आम नेपाली जनताको दरिलो आवाज हाल सम्मको नियमित दर्शक साउदी बाट,1
जय नेपाल ,1
थुलो जात हरु ले जात केही होइन भनी समाजमा जनचेतना चलाए भनी यो विभेद छिट्टै अन्त्य  हुन्छ,1
wow रवि सर सत्य कुरा हो,1
नेताहरुले गर्दा देश बिकास हुन सकेको छैन,0
जय नेपाल् ,1
दाइ जति कराए पनि सुनेर उडाउछन सब मासु च्युरेहरु छन जन्ता नै जाग्नु पर्ने मोरङको जस्तो नेता मन्त्री निषेधित क्षेत्र घोषित ठाउँ ठाउँ र टोल टोलमा गर्न अघि बड्न चेतना जगाउन आवश्यक छ,1
यस्ता जातीय विभेद लाई अन्य गर्न काे लागि दोषिलाई यस्तो सजाय दिनु पर्छ र कारवाही गरेको भिडियो लाइभ  गर्दै त्यो भिडियो हेरेर फेरि त्यहि गल्ति दोहोर्याउने आँट कसैले नगरोस् मेरो सानो सुझाव,0
देश बिगार्ने नेता हुन तिनै नेतालाई जिताउने हामी कति जिम्मेवार  हुनि  जय  रबि सर,0
कृषि प्रधान देश यस्ताे छ हालत किसानकाे  लाज पनि लाग्दैन सम्बन्धित व्यक्तिलाई  सरकार प्रमुख एमसिसिकाे पैसामा रयाल काढीराकाेछ  कस्ताे लाज पचेकाे यिाीहरू,0
गरीब लाइ जैले पेलेको पेलै हुन्छ चन्द्रे कामी गरीब सँगै दलित भएको ले गर्दा केटि पछे ले स्वीकार नवाएको त्यत्रो २०जना समुवा जाँदा एउटा पनि पुलिस ले समातेर खोज खाज गर्न नसक्ने अनी केटि संग सोध खोज गर्नु नसक्ने नेपाल पुलिस  चाँडै भन्दा चाँडै अनुसन्धान होस्,0
नेपाल मा धेरै आमाहरुका कोख रित्तियका छन यस्ता घटनाहरुको राम्रोसँग छानबिन गरेर दोषीलाई कडा कार्वाही होस रबि सर,0
हामीले सोचेका थियौ कि आज पक्कै पनि kmc college को समाचार यस कार्यक्रममा आउछ किनकि दिनभरि  galaxy 4k van त्यतै थियो तर अबसोच रवि दाईले विध्यारथीको आवाजलाई सुनीदिनु भएन ,0
म पनि किसानी नै हु तर  अरु केही नदिएपनी मल र बीउ मात्रै दिए पनि कति सहज हुन्थ्यो होला भन्नी सपना मात्रै भयो  किसानी को पनि दुख देख्ने गरोस्  नेता होकि देश बेचुवा हुन्  कृषि पर्धान देश  भनेर पुर्खा हरु  ले नाम राखे अहिले को चोरै चोर हरु लाई लाज छैन  कृषि को हातल कस्तो छ,0
हजुरहरुको यति धेरै माया र साथको लागि एकदमै आभारी छु आउदों हप्ता बाट द भ्वाइस किड्स को लाइभ राउण्ड सुरु हुदैं छ मलाइ हजुरहरुले भोट गरेर साथ दिन सक्नुहुनेछ अबको निर्णय दर्शककै हातमा छ,1
मुलुक बिकास को मार्ग चित्र बनाउन तेति सजिलो छैन बोरो हरु ,0
मेरो प्यारो नेपाल,1
चन्द्र कामी लाई छिटो न्याय दे,1
सलाम छ रबिसर लगायत सम्पूर्ण टिमलाई ,1
रवि सर को यो प्रोग्राम सीधा कुरा एकदमै राम्रो छगरीब दुखी जनता को चासो र गुनासो लाई लिएर  भण्डफोर गर्नु हुन्छ,1
काम गर्न नसक्ने र नजान्ने मन्त्री नभइदिए हुन्थ्यो,0
रिपाेर्ट बनाएर मात्र केहि हुनेवाला छैन रवि जिजवाफ जसरि नि दिन मिल्छनेेतृत्वमा जाने कम्मर कस्नुस न अबकि त्याे ल्याकत छैनके ले राेकेकाे छ तपाईंलाईकि जनताले साथ नदेलान भन्ने डर छ,0
शास्त्रमा स्पस्टै लेख्या छ नि  स्त्रीसंग बहस नगर्नुस भनेर ,0
यदि उसले हात्ती उड्छ भनिन भने पनि बहस नगर्नु बरु भन्नु हो हो मैले नि देखेको आज बिहान मात्र हाम्रो घर छेउको तारमा बसेथ्यो,2
देश तथा विदेश बाट सिधा कुरा नछुटाई हेर्नुहुने सम्पुर्ण दर्शक महानुभाव हरु आउनुहोस हाम्रो तिर धन्यवाद अहिले कतारदेखि हेर्दैछु,1
देश र जनताको लागि आवश्यक रवी सर ,1
छुवाछुत नगरौं सबै एउटै हो सबै मान्छेको दिल हुन्छ,1
तपाईं आँफुलाई त्यहाँ राखेर हेर्नुस कस्तो bad feel हुन्छ,2
सहि हो अब बिकास नगर्ने नेतालाई निकास पनि दिनुहुँदैन no entry,0
देशमा राजनेता सहि नभए यस्तै हुन्छ नेता देशभक्त र जन्ताभक्त हुनजरुरि छ रबि सर देश बनाउनछ भने पत्रकारिताबाट अनुभव बटुलेर छिटै राजनितिमा आउनजरुरि छ देश बनाउने हो भने नत्र हुदैन मेरो अनुभव,0
रबि गरिब दुखिहरुको सहारा हो कसले भन्छ रबिले केहि गरेको छैन भनेर बिगत हेरेर बोले हुन्छ,1
बुलन्द आवाज बोलिदिनु भयो आज सलाम छ रबि दाइ,1
यो गम्भिर बिषय हो एउटा कार्यक्रम पुरै कृषिको बनाउनु पर्यो रवि दाई मिल्छ भने,2
हामी सबै ले चन्द्र कामी को न्याय को लागि प्रसासन लाई दबाब दिउ,2
जबसम्म जनताले प्रत्येक्ष भोट हालेर प्रधानमन्त्री चुन्न पाउदैनन तबसम्म नेपालमा यस्तै हुन्छ  सासद्ले चुन्ने ब्यबस्था रहेसम्म न बिकास न निकास हुन्छ  घनश्याम भुसाल जस्तो समृद्धिका गफ छाटनेले त मल ल्याउन सकेन अरुको के कुरा गरौं ,0
नेत्र बहादुर भण्डारी जीउलाई रातीको पौने१० बजे चिन्तित हुनुहुन्छ अरे कस्को बिसयमा त्यो पनि किसानको लागि वहा day of the joke कुरो,0
नमस्कार रबि जी सहित पूरा टिमलाई ,1
यस्तो छ हुम्ला को प्रहरी प्रमुख बोल्नै नसक्ने यस्तो ढिलो प्रहरी प्रसासन बाट कस्तो अनुसन्धान होलाखै  बाँकी केही भन्न सकिन्न,0
सुतेकाे दलित सग कहिले सम्म ज्यादति गर्छाैं हाे जुन दिन दलित हरु तिम्रो ज्यादति बिरुद्ध एकजुट हुनेछन् त्यो दिन तिम्रो अन्तिम दिन हुनेछ ,0
रबि जि को बुलन्द आवज सुन्नुको लागि हाजिर भैयो  सबै जन्ता एक भएर mcc को बिरोध गरुम ,0
रबि सर काे बुलन्द अावाजले मनै प्रफुल्लहुन्छ जय रबि सर,1
आज अलि चाँडै हेर्न पाइयोसिधा कुरा विथ रवि लामिछाने,2
जय रवि सर जय नेपाल ,1
हजुर यो कुरा देश सबै जनता ले सुननु  परछ अब हुने चुनाव मा नेता हरु सनग हिसाब  मागनु  परछ,2
बिजोग छ देशको जनताहरु अझै आफू ठूलो अरु सानो जात भन्दै बस्दै छन्  यी मानसिक रोगी हरु हुन् छिटै उपचार गर सरकार,0
जय नेपाल् ,1
हाम्रो नै कमजोरी छ सधै मासु भातको लागि नेताको पछाडि किन लाग्छौ,0
बुलन्द आवाजको लागि उच्च सम्मान छ रबि  सर्,1
किसानहरुले एत्रो मलको लागि किन एत्रो आन्दोलन गर्नुइ पर्ने  यो कसको लागि हो हाम्रै लागि किसान् हरु दुख गर्दैछ तर पनि किन यो सरकार हो कि भ्रष्टाचार ले कुन किसानहरुलाई बुझिदिदैन  सब भन्दा अगाडि किसान् हरुलाई पहिलो प्राथमिकता दियोस के हेर्छ सरकार थु,0
रबि सर यो कुलन्द अावाज का लागि मेरो उच्च सनमान,1
सिधा कुराको प्रतीक्षा मा बस्दाबस्दै बल्ल आयो you tube मा अब हेर्न सुरु गरियो,2
सर अब क्रीकेट बारे विवाद पनि प्रोग्राम मा समेट्नु परो हजुर,0
best present rabi sir  साथीहरु यता पनि भिजिट गरौँ,2
यो जात छुवाछुत भन्ने कुरा कामी दमाई सार्की लगायत का जातभित्रै झन डरलाग्दो रहेछ मैले पढेको छु त्यसैले पहिला उहाँहरु भित्र नै सुधार ल्याउनुस अनि बाहिर सुध्रिने छ,0
भस्टाचार नै भस्टाचार ले भलिपुरना भऐको देश नेपाल  अनाडि पापी मान्छेहरू छि छि,0
मनै देखी सम्मान छ रबि दाई को टिम लाई,1
राष्ट्रको हिरो रबि सरलाई सलाम छ,1
best present rabi sir  साथीहरु यता पनि भिजिट गरौँ,2
नेपालमा जबसम्मा ब्राह्मण बादको अनत्यहुदैना तबसम्मा यो घट्न घटिनैरहन्छ मुखले मात्र हमिसम्मान छौ भन्छ तर व्याबारमा कैले परिबर्तन गर्दैना मुखमा रामराम बगलिमा छुरा,0
वा सुरुकै भनाई 100 सहि लाग्यो,1
न्याय नपाए गोर्खा जानु भन्थे पहिले but ऐले,2
न्याय नपाए रवि दाईको मा जानु,1
नमस्कार   जहाँ  तहि  किसानहरुकाे  समस्या  छ  सरकारलाइ  रमिता छ  सत्ता र कुचिमा राजनितीक भागबन्डा  मा  जनता पनि  उसतै छ पाटी र दलमा  कहिले समम  समस्या उठान गराउने  जहुरहरु,1
सलाम छ रबी सर लगायर सम्पुर्ण टिमलाई,1
अब आस भनेको रवि दाइको मात्र हो ,1
हरि प्रसाद पाण्डेहाल कतारबाट,2
अब कृषक आफैले मलखाद बनाउनु पर्छ,1
आत्मनिर्भ आफै हुनुपर्छ सर,1
जय रबि दाइ ,1
जातीय विभेद हाम्रो नेपालमा कहिले हराउने छैन  किनकि समाज त्यस्तै छ र दलित समुदायको युवाहरूले आफ्नो थर लुकाएर धेरै लाई झुक्याउने गरेको देखिन्छ,0
पत्रकार  भनेको  त   रबि सर जस्तो  हुनु प्रछ    धेरै धेरै  सुभकामना  छ हजुर्लाई,1
सबभन्दा महत्त्व किसान लाई दिनु पर्छ सँचार माध्यम ले अ नि राज्नितिक पार्टी ले,1
यो हाम्रो समाजको जातीय बिभेदका कारण  धेरै मन दुखेर आउँछ  हामी मान्छेहरु किन पसुहरु भन्दा पनि असिक्छित भएका हौ  हामी कस्तो समाज मा बसेका छौ  यो समाज कहिले सिक्छित र सुधृन्छ होलामेन कुरा त कानुन शिक्षा र बिकास को कमिले होला  अब रबि सर यो जातीय बिभेदको बारेमा दरो खरो तरिकाले गाउँ टोल सहर सबै तिर तपाइको टिमले रिपोर्ट गरेर तपाइको आवज बाट असिक्छित मान्छे हरुलाइ सिक्छित बनाउने काम गर्नु होला,0
रबि सर ७३५ मिनेट का लागि मात्रै अरुको लागि होईन पटक्कै हुदै होईन फेरी पनि नमस्तेतर यो देश लुटेको कति दिन बजाऊनु हुन्छ टिभीमायदि बिचार माथि क्षमता राख्नु भयो भने  तिन करोड नेपालीको भाग्यरेखा कोरी दिनु हो अबको पाँच वर्ष पछिको हेर्न चाहेको देश म भन्छु जरूर भन्छु सकेछु भने भेटेरै भन्छुतर देश लुटेर सकेभने टिभीमा पपुलर भएर कामै छैन छदै छैन म यो सिस्टम संग आजित भएर लेख्न बाध्य भयको हो फेरी सहयोग चाहिएर बोलेको होईन पटक्कै होइनम त स्थानीय निकायको निर्वाचन पछि भन्छु जरूर भन्छु म हेर्न चाहेको देशतर देश लुटेको कति दिन बजाऊनु हुन्छ टिभीमाके यो देशमा ५०० जना देश कै लागि जन्मिएको छैनम मेरो गाउँ त बनाउलायो पनि मेरा लागि अलिकति माथिको कुरा हो मेरो दैनिक ले देखाई राखेको छ यदि नांगो नाच देखेकै हो भनेअबको २० बर्ष पछि को नेपाल कल्पना गर्न आग्रह गर्छु देश लुटेर बिलासी जिबन जिउने संख्या कति छ टिभीमा बजाएर कुनै अर्थ छैनजिन्दगि बाट आजित भएर लेख्न बाध्य भएतर हार्दिनभन्छु जरूर भन्छु सकेछु छु र पाएछु भने भेटेरै भन्छुयो कोल्याप्स सिस्टम मा आजित जिन्दगि धेरै थियो समय छैन,0
हाम्रो देश मा किसानहरु ले कहिले सम्म मलको लागि सास्ती भोग्ने आफ्नो देशमा रासायनिक मल कहिले उत्पादन होला ,2
जय रबि,1
आहा रवी सर तपाई को यो शुरुवाती कुरा लाई ध्यान दीने र सोच्ने कार्यकर्ता भईदीएको भए साँच्चीकै स्वर्ग नै बन्ने थीयो देश,1
